"X","drug_row","drug_col","cell_line_name","synergy","fold"
"AZD6738_Carboplatin_HT-1376","AZD6738","Carboplatin","HT-1376",-0.0169431281168273,2
"AZD5991_Lapatinib_HT-1376","AZD5991","Lapatinib","HT-1376",0.01746925581153,0
"AZD7648_Etoposide_HT-1376","AZD7648","Etoposide","HT-1376",0.0128254849045879,2
"AZD4320_Lapatinib_HT-1376","AZD4320","Lapatinib","HT-1376",0.0350835450038706,4
"AZD1775_SN-38_HT-1376","AZD1775","SN-38","HT-1376",0.0045642066261593,4
"5-Fluorouracil_SRA737_HT-1376","SRA737","5-Fluorouracil","HT-1376",-0.0409086637818102,2
"AZD1775_SRA737_HT-1376","SRA737","AZD1775","HT-1376",0.0638122006225132,1
"SCH772984_Taselisib_HT-1376","Taselisib","SCH772984","HT-1376",0.0093568605669351,3
"Lapatinib_Selumetinib_HT-1376","Lapatinib","Selumetinib","HT-1376",0.0413822308702397,3
"Crizotinib_Selumetinib_HT-1376","Crizotinib","Selumetinib","HT-1376",-0.0290987693154585,1
"AZD4320_Gemcitabine_HT-1376","AZD4320","Gemcitabine","HT-1376",-0.0462044987396265,0
"SN-38_SRA737_HT-1376","SRA737","SN-38","HT-1376",0.0222432288322014,4
"Crizotinib_Dasatinib_HT-1376","Crizotinib","Dasatinib","HT-1376",0.0032395679939635,1
"Lapatinib_Venetoclax_HT-1376","Venetoclax","Lapatinib","HT-1376",-0.0248439391834399,3
"AZD6738_Gemcitabine_ME-1","AZD6738","Gemcitabine","ME-1",0.110378654703723,1
"AZD1775_Gemcitabine_ME-1","AZD1775","Gemcitabine","ME-1",0.030187407240639,3
"Gemcitabine_SRA737_ME-1","SRA737","Gemcitabine","ME-1",0.103751119263654,4
"AZD8186_Capivasertib_ME-1","AZD8186","Capivasertib","ME-1",-0.0438937593777817,3
"AZD8186_Palbociclib_ME-1","AZD8186","Palbociclib","ME-1",0.0134239699050965,2
"AZD5991_Gemcitabine_ME-1","AZD5991","Gemcitabine","ME-1",-0.0277486512023464,4
"AZD4320_Paclitaxel_ME-1","AZD4320","Paclitaxel","ME-1",0.122570292301799,0
"AZD5991_Paclitaxel_ME-1","AZD5991","Paclitaxel","ME-1",0.0016479856370496,0
"AZD4320_Olaparib_ME-1","Olaparib","AZD4320","ME-1",0.0033281645155162,2
"AZD5153_Olaparib_ME-1","Olaparib","AZD5153","ME-1",0.0374941087896016,0
"AZD5991_Olaparib_ME-1","Olaparib","AZD5991","ME-1",0.0178449286782864,2
"Olaparib_Venetoclax_ME-1","Olaparib","Venetoclax","ME-1",0.0683512898532872,1
"AZD6738_Carboplatin_ME-1","AZD6738","Carboplatin","ME-1",-0.0469711880989436,2
"AZD5991_Lapatinib_ME-1","AZD5991","Lapatinib","ME-1",0.0004516345949884,0
"AZD7648_Etoposide_ME-1","AZD7648","Etoposide","ME-1",-0.0216483450845859,2
"AZD4320_Lapatinib_ME-1","AZD4320","Lapatinib","ME-1",0.102042013683477,4
"AZD1775_SN-38_ME-1","AZD1775","SN-38","ME-1",0.0370953996523309,4
"5-Fluorouracil_SRA737_ME-1","SRA737","5-Fluorouracil","ME-1",-0.042421296680375,2
"AZD1775_SRA737_ME-1","SRA737","AZD1775","ME-1",0.0769449539082254,1
"SCH772984_Taselisib_ME-1","Taselisib","SCH772984","ME-1",0.0092913207768605,3
"Lapatinib_Selumetinib_ME-1","Lapatinib","Selumetinib","ME-1",0.0808711343752556,3
"Crizotinib_Selumetinib_ME-1","Crizotinib","Selumetinib","ME-1",0.0901552091217891,1
"AZD4320_Gemcitabine_ME-1","AZD4320","Gemcitabine","ME-1",0.0418922604877495,0
"SN-38_SRA737_ME-1","SRA737","SN-38","ME-1",0.070812199574739,4
"Crizotinib_Dasatinib_ME-1","Crizotinib","Dasatinib","ME-1",0.0030867536270738,1
"Lapatinib_Venetoclax_ME-1","Venetoclax","Lapatinib","ME-1",0.0333144241431392,3
"AZD6738_Gemcitabine_NCI-H841","AZD6738","Gemcitabine","NCI-H841",0.152298989409977,1
"AZD1775_Gemcitabine_NCI-H841","AZD1775","Gemcitabine","NCI-H841",0.104887289926214,3
"Gemcitabine_SRA737_NCI-H841","SRA737","Gemcitabine","NCI-H841",0.120773220372075,4
"AZD8186_Capivasertib_NCI-H841","AZD8186","Capivasertib","NCI-H841",0.0056079877765898,3
"AZD8186_Palbociclib_NCI-H841","AZD8186","Palbociclib","NCI-H841",0.041250993209354,2
"AZD5991_Gemcitabine_NCI-H841","AZD5991","Gemcitabine","NCI-H841",0.0514581302165025,4
"AZD4320_Paclitaxel_NCI-H841","AZD4320","Paclitaxel","NCI-H841",0.0747803690800179,0
"AZD5991_Paclitaxel_NCI-H841","AZD5991","Paclitaxel","NCI-H841",0.0763598779995165,0
"AZD4320_Olaparib_NCI-H841","Olaparib","AZD4320","NCI-H841",-0.0393053845347386,2
"AZD5153_Olaparib_NCI-H841","Olaparib","AZD5153","NCI-H841",-0.0399004726845036,0
"AZD5991_Olaparib_NCI-H841","Olaparib","AZD5991","NCI-H841",-0.0379147904947574,2
"Olaparib_Venetoclax_NCI-H841","Olaparib","Venetoclax","NCI-H841",-0.0431225438035908,1
"AZD6738_Carboplatin_NCI-H841","AZD6738","Carboplatin","NCI-H841",-0.0384881927600439,2
"AZD5991_Lapatinib_NCI-H841","AZD5991","Lapatinib","NCI-H841",0.0122345389364693,0
"AZD7648_Etoposide_NCI-H841","AZD7648","Etoposide","NCI-H841",0.0586078917020629,2
"AZD4320_Lapatinib_NCI-H841","AZD4320","Lapatinib","NCI-H841",0.0175041853850333,4
"AZD1775_SN-38_NCI-H841","AZD1775","SN-38","NCI-H841",0.0320565892332659,4
"5-Fluorouracil_SRA737_NCI-H841","SRA737","5-Fluorouracil","NCI-H841",-0.0038524360899944,2
"AZD1775_SRA737_NCI-H841","SRA737","AZD1775","NCI-H841",0.0666461849884412,1
"SCH772984_Taselisib_NCI-H841","Taselisib","SCH772984","NCI-H841",0.100058298194774,3
"Lapatinib_Selumetinib_NCI-H841","Lapatinib","Selumetinib","NCI-H841",0.054480057239585,3
"Crizotinib_Selumetinib_NCI-H841","Crizotinib","Selumetinib","NCI-H841",-0.0341656939718378,1
"AZD4320_Gemcitabine_NCI-H841","AZD4320","Gemcitabine","NCI-H841",-0.0131200263166659,0
"SN-38_SRA737_NCI-H841","SRA737","SN-38","NCI-H841",0.0642464568132951,4
"Crizotinib_Dasatinib_NCI-H841","Crizotinib","Dasatinib","NCI-H841",0.008455087772478,1
"Lapatinib_Venetoclax_NCI-H841","Venetoclax","Lapatinib","NCI-H841",-0.0349798934965495,3
"AZD6738_Gemcitabine_SK-HEP-1","AZD6738","Gemcitabine","SK-HEP-1",0.079246704018231,1
"AZD1775_Gemcitabine_SK-HEP-1","AZD1775","Gemcitabine","SK-HEP-1",0.0188875099177043,3
"Gemcitabine_SRA737_SK-HEP-1","SRA737","Gemcitabine","SK-HEP-1",0.0494531251313481,4
"AZD8186_Capivasertib_SK-HEP-1","AZD8186","Capivasertib","SK-HEP-1",-0.0188749499113771,3
"AZD8186_Palbociclib_SK-HEP-1","AZD8186","Palbociclib","SK-HEP-1",0.00045055955778379,2
"AZD5991_Gemcitabine_SK-HEP-1","AZD5991","Gemcitabine","SK-HEP-1",-0.0634109522689395,4
"AZD4320_Paclitaxel_SK-HEP-1","AZD4320","Paclitaxel","SK-HEP-1",0.0892525081402035,0
"AZD5991_Paclitaxel_SK-HEP-1","AZD5991","Paclitaxel","SK-HEP-1",0.00084939694864527,0
"AZD4320_Olaparib_SK-HEP-1","Olaparib","AZD4320","SK-HEP-1",0.085683209697263,2
"AZD5153_Olaparib_SK-HEP-1","Olaparib","AZD5153","SK-HEP-1",0.0297224479313572,0
"AZD5991_Olaparib_SK-HEP-1","Olaparib","AZD5991","SK-HEP-1",0.0081497908236588,2
"Olaparib_Venetoclax_SK-HEP-1","Olaparib","Venetoclax","SK-HEP-1",-0.0473756636174189,1
"AZD6738_Carboplatin_SK-HEP-1","AZD6738","Carboplatin","SK-HEP-1",-0.0343245826271076,2
"AZD5991_Lapatinib_SK-HEP-1","AZD5991","Lapatinib","SK-HEP-1",0.0304031656635957,0
"AZD7648_Etoposide_SK-HEP-1","AZD7648","Etoposide","SK-HEP-1",0.0659912073186694,2
"AZD4320_Lapatinib_SK-HEP-1","AZD4320","Lapatinib","SK-HEP-1",-0.0811258131020993,4
"AZD1775_SN-38_SK-HEP-1","AZD1775","SN-38","SK-HEP-1",0.0399748302736814,4
"5-Fluorouracil_SRA737_SK-HEP-1","SRA737","5-Fluorouracil","SK-HEP-1",-0.0933084641804744,2
"AZD1775_SRA737_SK-HEP-1","SRA737","AZD1775","SK-HEP-1",-0.0268590142984903,1
"SCH772984_Taselisib_SK-HEP-1","Taselisib","SCH772984","SK-HEP-1",0.0488144826876666,3
"Lapatinib_Selumetinib_SK-HEP-1","Lapatinib","Selumetinib","SK-HEP-1",-0.0053711503739823,3
"Crizotinib_Selumetinib_SK-HEP-1","Crizotinib","Selumetinib","SK-HEP-1",-0.0806793691827908,1
"AZD4320_Gemcitabine_SK-HEP-1","AZD4320","Gemcitabine","SK-HEP-1",-0.0528770610750178,0
"SN-38_SRA737_SK-HEP-1","SRA737","SN-38","SK-HEP-1",-0.0186645020785224,4
"Crizotinib_Dasatinib_SK-HEP-1","Crizotinib","Dasatinib","SK-HEP-1",0.0048002965104776,1
"Lapatinib_Venetoclax_SK-HEP-1","Venetoclax","Lapatinib","SK-HEP-1",0.0116159263025527,3
"AZD6738_Gemcitabine_BT-549","AZD6738","Gemcitabine","BT-549",0.0251279186910077,1
"AZD1775_Gemcitabine_BT-549","AZD1775","Gemcitabine","BT-549",0.0449776343976551,3
"Gemcitabine_SRA737_BT-549","SRA737","Gemcitabine","BT-549",-0.002266288797172,4
"AZD8186_Capivasertib_BT-549","AZD8186","Capivasertib","BT-549",0.0457979283831793,3
"AZD8186_Palbociclib_BT-549","AZD8186","Palbociclib","BT-549",0.0766854937421515,2
"AZD5991_Gemcitabine_BT-549","AZD5991","Gemcitabine","BT-549",0.0474151359598856,4
"AZD4320_Paclitaxel_BT-549","AZD4320","Paclitaxel","BT-549",0.0934880417671502,0
"AZD5991_Paclitaxel_BT-549","AZD5991","Paclitaxel","BT-549",0.0297639033633819,0
"AZD4320_Olaparib_BT-549","Olaparib","AZD4320","BT-549",-0.0138939268264941,2
"AZD5153_Olaparib_BT-549","Olaparib","AZD5153","BT-549",-0.0401349790379648,0
"AZD5991_Olaparib_BT-549","Olaparib","AZD5991","BT-549",-0.0043318945690856,2
"Olaparib_Venetoclax_BT-549","Olaparib","Venetoclax","BT-549",-0.0342073015373872,1
"AZD6738_Carboplatin_BT-549","AZD6738","Carboplatin","BT-549",-0.0112835917223225,2
"AZD5991_Lapatinib_BT-549","AZD5991","Lapatinib","BT-549",0.0029973487371376,0
"AZD7648_Etoposide_BT-549","AZD7648","Etoposide","BT-549",0.0579284546398127,2
"AZD4320_Lapatinib_BT-549","AZD4320","Lapatinib","BT-549",0.0198245277427748,4
"AZD1775_SN-38_BT-549","AZD1775","SN-38","BT-549",0.0514091810841791,4
"5-Fluorouracil_SRA737_BT-549","SRA737","5-Fluorouracil","BT-549",0.0697935420616529,2
"AZD1775_SRA737_BT-549","SRA737","AZD1775","BT-549",0.160696774695489,1
"SCH772984_Taselisib_BT-549","Taselisib","SCH772984","BT-549",0.0892212084919746,3
"Lapatinib_Selumetinib_BT-549","Lapatinib","Selumetinib","BT-549",-0.015260614418979,3
"Crizotinib_Selumetinib_BT-549","Crizotinib","Selumetinib","BT-549",-0.0349087696883162,1
"AZD4320_Gemcitabine_BT-549","AZD4320","Gemcitabine","BT-549",-0.0176932473445179,0
"SN-38_SRA737_BT-549","SRA737","SN-38","BT-549",0.0240541768737513,4
"Crizotinib_Dasatinib_BT-549","Crizotinib","Dasatinib","BT-549",0.0670520899909194,1
"Lapatinib_Venetoclax_BT-549","Venetoclax","Lapatinib","BT-549",-0.0369643742105257,3
"AZD6738_Gemcitabine_KARPAS-422","AZD6738","Gemcitabine","KARPAS-422",0.0031631522053504,1
"AZD1775_Gemcitabine_KARPAS-422","AZD1775","Gemcitabine","KARPAS-422",0.0098187711349379,3
"Gemcitabine_SRA737_KARPAS-422","SRA737","Gemcitabine","KARPAS-422",0.0959434145951591,4
"AZD8186_Capivasertib_KARPAS-422","AZD8186","Capivasertib","KARPAS-422",-0.0382485942984821,3
"AZD8186_Palbociclib_KARPAS-422","AZD8186","Palbociclib","KARPAS-422",0.0846630608751002,2
"AZD5991_Gemcitabine_KARPAS-422","AZD5991","Gemcitabine","KARPAS-422",0.0408523370098149,4
"AZD4320_Paclitaxel_KARPAS-422","AZD4320","Paclitaxel","KARPAS-422",0.210843379612109,0
"AZD5991_Paclitaxel_KARPAS-422","AZD5991","Paclitaxel","KARPAS-422",0.0759814163396686,0
"AZD4320_Olaparib_KARPAS-422","Olaparib","AZD4320","KARPAS-422",-0.0116047041144086,2
"AZD5153_Olaparib_KARPAS-422","Olaparib","AZD5153","KARPAS-422",0.0203959203497527,0
"AZD5991_Olaparib_KARPAS-422","Olaparib","AZD5991","KARPAS-422",0.0162592509891116,2
"Olaparib_Venetoclax_KARPAS-422","Olaparib","Venetoclax","KARPAS-422",0.0376039221095321,1
"AZD6738_Carboplatin_KARPAS-422","AZD6738","Carboplatin","KARPAS-422",-0.0484109649884766,2
"AZD5991_Lapatinib_KARPAS-422","AZD5991","Lapatinib","KARPAS-422",0.007250161286112,0
"AZD7648_Etoposide_KARPAS-422","AZD7648","Etoposide","KARPAS-422",0.0095187576073431,2
"AZD4320_Lapatinib_KARPAS-422","AZD4320","Lapatinib","KARPAS-422",0.100132094408137,4
"AZD1775_SN-38_KARPAS-422","AZD1775","SN-38","KARPAS-422",-0.00084028195719119,4
"5-Fluorouracil_SRA737_KARPAS-422","SRA737","5-Fluorouracil","KARPAS-422",0.0118753579562496,2
"AZD1775_SRA737_KARPAS-422","SRA737","AZD1775","KARPAS-422",0.141126452613468,1
"SCH772984_Taselisib_KARPAS-422","Taselisib","SCH772984","KARPAS-422",0.063096104226533,3
"Lapatinib_Selumetinib_KARPAS-422","Lapatinib","Selumetinib","KARPAS-422",0.0454056298063662,3
"Crizotinib_Selumetinib_KARPAS-422","Crizotinib","Selumetinib","KARPAS-422",-0.040594265279431,1
"AZD4320_Gemcitabine_KARPAS-422","AZD4320","Gemcitabine","KARPAS-422",0.128408912898735,0
"SN-38_SRA737_KARPAS-422","SRA737","SN-38","KARPAS-422",0.0617095775066217,4
"Crizotinib_Dasatinib_KARPAS-422","Crizotinib","Dasatinib","KARPAS-422",0.083951286912826,1
"Lapatinib_Venetoclax_KARPAS-422","Venetoclax","Lapatinib","KARPAS-422",0.0811314329946255,3
"AZD6738_Gemcitabine_NALM-6","AZD6738","Gemcitabine","NALM-6",0.0153351039222854,1
"AZD1775_Gemcitabine_NALM-6","AZD1775","Gemcitabine","NALM-6",0.0373461136025193,3
"Gemcitabine_SRA737_NALM-6","SRA737","Gemcitabine","NALM-6",-0.0287952307716126,4
"AZD8186_Capivasertib_NALM-6","AZD8186","Capivasertib","NALM-6",0.004207165591446,3
"AZD8186_Palbociclib_NALM-6","AZD8186","Palbociclib","NALM-6",0.0512443976975122,2
"AZD5991_Gemcitabine_NALM-6","AZD5991","Gemcitabine","NALM-6",-0.0032428479475911,4
"AZD4320_Paclitaxel_NALM-6","AZD4320","Paclitaxel","NALM-6",0.0438052833645108,0
"AZD5991_Paclitaxel_NALM-6","AZD5991","Paclitaxel","NALM-6",-0.0294161976663334,0
"AZD4320_Olaparib_NALM-6","Olaparib","AZD4320","NALM-6",0.0506955118001136,2
"AZD5153_Olaparib_NALM-6","Olaparib","AZD5153","NALM-6",-0.0223617666261313,0
"AZD5991_Olaparib_NALM-6","Olaparib","AZD5991","NALM-6",-0.0188199629758111,2
"Olaparib_Venetoclax_NALM-6","Olaparib","Venetoclax","NALM-6",0.123889781625709,1
"AZD6738_Carboplatin_NALM-6","AZD6738","Carboplatin","NALM-6",-0.0028503971029616,2
"AZD5991_Lapatinib_NALM-6","AZD5991","Lapatinib","NALM-6",-0.081517875316098,0
"AZD7648_Etoposide_NALM-6","AZD7648","Etoposide","NALM-6",0.105644695543083,2
"AZD4320_Lapatinib_NALM-6","AZD4320","Lapatinib","NALM-6",0.0242832519146643,4
"AZD1775_SN-38_NALM-6","AZD1775","SN-38","NALM-6",-0.0083576317448881,4
"5-Fluorouracil_SRA737_NALM-6","SRA737","5-Fluorouracil","NALM-6",0.0388997806949483,2
"AZD1775_SRA737_NALM-6","SRA737","AZD1775","NALM-6",0.157832440317969,1
"SCH772984_Taselisib_NALM-6","Taselisib","SCH772984","NALM-6",0.0400076800512542,3
"Lapatinib_Selumetinib_NALM-6","Lapatinib","Selumetinib","NALM-6",0.0352428862683426,3
"Crizotinib_Selumetinib_NALM-6","Crizotinib","Selumetinib","NALM-6",0.0112537315872363,1
"AZD4320_Gemcitabine_NALM-6","AZD4320","Gemcitabine","NALM-6",0.0359975155218725,0
"SN-38_SRA737_NALM-6","SRA737","SN-38","NALM-6",0.0294974017817562,4
"Crizotinib_Dasatinib_NALM-6","Crizotinib","Dasatinib","NALM-6",0.0547433993224249,1
"Lapatinib_Venetoclax_NALM-6","Venetoclax","Lapatinib","NALM-6",0.0705664461393454,3
"AZD6738_Gemcitabine_SW1417","AZD6738","Gemcitabine","SW1417",0.124786459619751,1
"AZD1775_Gemcitabine_SW1417","AZD1775","Gemcitabine","SW1417",0.0930807970731112,3
"Gemcitabine_SRA737_SW1417","SRA737","Gemcitabine","SW1417",0.0990539394750856,4
"AZD8186_Capivasertib_SW1417","AZD8186","Capivasertib","SW1417",0.0277326937702418,3
"AZD8186_Palbociclib_SW1417","AZD8186","Palbociclib","SW1417",0.0506260630182461,2
"AZD5991_Gemcitabine_SW1417","AZD5991","Gemcitabine","SW1417",0.0547876688323868,4
"AZD4320_Paclitaxel_SW1417","AZD4320","Paclitaxel","SW1417",0.0636672208842475,0
"AZD5991_Paclitaxel_SW1417","AZD5991","Paclitaxel","SW1417",0.031788599183536,0
"AZD4320_Olaparib_SW1417","Olaparib","AZD4320","SW1417",-0.00210344307459,2
"AZD5153_Olaparib_SW1417","Olaparib","AZD5153","SW1417",0.0121778542968617,0
"AZD5991_Olaparib_SW1417","Olaparib","AZD5991","SW1417",-0.0214172787770544,2
"Olaparib_Venetoclax_SW1417","Olaparib","Venetoclax","SW1417",-0.0117405436284269,1
"AZD6738_Carboplatin_SW1417","AZD6738","Carboplatin","SW1417",0.0078219581339738,2
"AZD5991_Lapatinib_SW1417","AZD5991","Lapatinib","SW1417",0.00014650819277084,0
"AZD7648_Etoposide_SW1417","AZD7648","Etoposide","SW1417",0.0432076860168573,2
"AZD4320_Lapatinib_SW1417","AZD4320","Lapatinib","SW1417",0.0584595204051083,4
"AZD1775_SN-38_SW1417","AZD1775","SN-38","SW1417",0.0399532790964616,4
"5-Fluorouracil_SRA737_SW1417","SRA737","5-Fluorouracil","SW1417",0.0224135274016754,2
"AZD1775_SRA737_SW1417","SRA737","AZD1775","SW1417",0.0502321238772991,1
"SCH772984_Taselisib_SW1417","Taselisib","SCH772984","SW1417",0.140249991999647,3
"Lapatinib_Selumetinib_SW1417","Lapatinib","Selumetinib","SW1417",0.120021018436398,3
"Crizotinib_Selumetinib_SW1417","Crizotinib","Selumetinib","SW1417",0.043694404559284,1
"AZD4320_Gemcitabine_SW1417","AZD4320","Gemcitabine","SW1417",-0.0037968109928421,0
"SN-38_SRA737_SW1417","SRA737","SN-38","SW1417",0.0388445047883225,4
"Crizotinib_Dasatinib_SW1417","Crizotinib","Dasatinib","SW1417",0.0689792304798941,1
"Lapatinib_Venetoclax_SW1417","Venetoclax","Lapatinib","SW1417",-0.0061330698532987,3
"AZD6738_Carboplatin_CCRF-CEM","AZD6738","Carboplatin","CCRF-CEM",0.00097406611548605,2
"AZD5991_Lapatinib_CCRF-CEM","AZD5991","Lapatinib","CCRF-CEM",-0.0625268676236896,0
"AZD7648_Etoposide_CCRF-CEM","AZD7648","Etoposide","CCRF-CEM",0.119749398262355,2
"AZD4320_Lapatinib_CCRF-CEM","AZD4320","Lapatinib","CCRF-CEM",0.0522545527389907,4
"AZD1775_SN-38_CCRF-CEM","AZD1775","SN-38","CCRF-CEM",-0.0099504283119957,4
"5-Fluorouracil_SRA737_CCRF-CEM","SRA737","5-Fluorouracil","CCRF-CEM",0.0327722118934304,2
"AZD1775_SRA737_CCRF-CEM","SRA737","AZD1775","CCRF-CEM",0.103494710729672,1
"SCH772984_Taselisib_CCRF-CEM","Taselisib","SCH772984","CCRF-CEM",0.134102460866331,3
"Lapatinib_Selumetinib_CCRF-CEM","Lapatinib","Selumetinib","CCRF-CEM",-0.0016618585804374,3
"Crizotinib_Selumetinib_CCRF-CEM","Crizotinib","Selumetinib","CCRF-CEM",-0.0634303189895756,1
"AZD4320_Gemcitabine_CCRF-CEM","AZD4320","Gemcitabine","CCRF-CEM",0.0316119800832582,0
"SN-38_SRA737_CCRF-CEM","SRA737","SN-38","CCRF-CEM",-0.0085432107316512,4
"Crizotinib_Dasatinib_CCRF-CEM","Crizotinib","Dasatinib","CCRF-CEM",-0.001753434590413,1
"Lapatinib_Venetoclax_CCRF-CEM","Venetoclax","Lapatinib","CCRF-CEM",0.0045406489434118,3
"AZD6738_Carboplatin_SNU-449","AZD6738","Carboplatin","SNU-449",-0.0117557358046088,2
"AZD5991_Lapatinib_SNU-449","AZD5991","Lapatinib","SNU-449",0.0526828836022012,0
"AZD7648_Etoposide_SNU-449","AZD7648","Etoposide","SNU-449",0.0457064764593561,2
"AZD4320_Lapatinib_SNU-449","AZD4320","Lapatinib","SNU-449",0.0579551943852077,4
"AZD1775_SN-38_SNU-449","AZD1775","SN-38","SNU-449",0.0200178961798349,4
"5-Fluorouracil_SRA737_SNU-449","SRA737","5-Fluorouracil","SNU-449",0.0031099029474545,2
"AZD1775_SRA737_SNU-449","SRA737","AZD1775","SNU-449",0.070283027207351,1
"SCH772984_Taselisib_SNU-449","Taselisib","SCH772984","SNU-449",0.0355913962525807,3
"Lapatinib_Selumetinib_SNU-449","Lapatinib","Selumetinib","SNU-449",-0.0158236471775992,3
"Crizotinib_Selumetinib_SNU-449","Crizotinib","Selumetinib","SNU-449",-0.041781697754963,1
"AZD4320_Gemcitabine_SNU-449","AZD4320","Gemcitabine","SNU-449",-0.0343175741285457,0
"SN-38_SRA737_SNU-449","SRA737","SN-38","SNU-449",0.0722729580836443,4
"Crizotinib_Dasatinib_SNU-449","Crizotinib","Dasatinib","SNU-449",0.117677301207904,1
"Lapatinib_Venetoclax_SNU-449","Venetoclax","Lapatinib","SNU-449",-0.0357036805075236,3
"AZD6738_Gemcitabine_DND-41","AZD6738","Gemcitabine","DND-41",0.0877774876071818,1
"AZD1775_Gemcitabine_DND-41","AZD1775","Gemcitabine","DND-41",0.0652473305359838,3
"Gemcitabine_SRA737_DND-41","SRA737","Gemcitabine","DND-41",0.0110553362402698,4
"AZD8186_Capivasertib_DND-41","AZD8186","Capivasertib","DND-41",0.0192563484659702,3
"AZD8186_Palbociclib_DND-41","AZD8186","Palbociclib","DND-41",0.0951450355497794,2
"AZD5991_Gemcitabine_DND-41","AZD5991","Gemcitabine","DND-41",0.0266030482890586,4
"AZD4320_Paclitaxel_DND-41","AZD4320","Paclitaxel","DND-41",0.202025576798638,0
"AZD5991_Paclitaxel_DND-41","AZD5991","Paclitaxel","DND-41",0.0386160177280212,0
"AZD4320_Olaparib_DND-41","Olaparib","AZD4320","DND-41",0.00038264044545963,2
"AZD5153_Olaparib_DND-41","Olaparib","AZD5153","DND-41",0.041818296376553,0
"AZD5991_Olaparib_DND-41","Olaparib","AZD5991","DND-41",-0.0029747448960329,2
"Olaparib_Venetoclax_DND-41","Olaparib","Venetoclax","DND-41",0.0290197384657469,1
"AZD6738_Carboplatin_DND-41","AZD6738","Carboplatin","DND-41",-0.0089185674830251,2
"AZD5991_Lapatinib_DND-41","AZD5991","Lapatinib","DND-41",-0.0112188715890747,0
"AZD7648_Etoposide_DND-41","AZD7648","Etoposide","DND-41",0.119990630720309,2
"AZD4320_Lapatinib_DND-41","AZD4320","Lapatinib","DND-41",0.0851676162819685,4
"AZD1775_SN-38_DND-41","AZD1775","SN-38","DND-41",-0.0049989348757546,4
"5-Fluorouracil_SRA737_DND-41","SRA737","5-Fluorouracil","DND-41",0.0488168876764823,2
"AZD1775_SRA737_DND-41","SRA737","AZD1775","DND-41",0.143496639073597,1
"SCH772984_Taselisib_DND-41","Taselisib","SCH772984","DND-41",0.148797252863555,3
"Lapatinib_Selumetinib_DND-41","Lapatinib","Selumetinib","DND-41",0.0274048726124419,3
"Crizotinib_Selumetinib_DND-41","Crizotinib","Selumetinib","DND-41",0.0251128798113428,1
"AZD4320_Gemcitabine_DND-41","AZD4320","Gemcitabine","DND-41",0.066208371949731,0
"SN-38_SRA737_DND-41","SRA737","SN-38","DND-41",-0.0270067159639738,4
"Crizotinib_Dasatinib_DND-41","Crizotinib","Dasatinib","DND-41",-0.0028570601634383,1
"Lapatinib_Venetoclax_DND-41","Venetoclax","Lapatinib","DND-41",-0.0184201056871667,3
"AZD6738_Gemcitabine_KARPAS-620","AZD6738","Gemcitabine","KARPAS-620",0.152162062236321,1
"AZD1775_Gemcitabine_KARPAS-620","AZD1775","Gemcitabine","KARPAS-620",0.0430594144028443,3
"Gemcitabine_SRA737_KARPAS-620","SRA737","Gemcitabine","KARPAS-620",0.163189119430939,4
"AZD8186_Capivasertib_KARPAS-620","AZD8186","Capivasertib","KARPAS-620",0.0398322882524643,3
"AZD8186_Palbociclib_KARPAS-620","AZD8186","Palbociclib","KARPAS-620",0.167574375032529,2
"AZD5991_Gemcitabine_KARPAS-620","AZD5991","Gemcitabine","KARPAS-620",0.0478081812852781,4
"AZD4320_Paclitaxel_KARPAS-620","AZD4320","Paclitaxel","KARPAS-620",0.0455978075357928,0
"AZD5991_Paclitaxel_KARPAS-620","AZD5991","Paclitaxel","KARPAS-620",0.0167816538665784,0
"AZD4320_Olaparib_KARPAS-620","Olaparib","AZD4320","KARPAS-620",0.006843460855516,2
"AZD5153_Olaparib_KARPAS-620","Olaparib","AZD5153","KARPAS-620",-0.0235390680551398,0
"AZD5991_Olaparib_KARPAS-620","Olaparib","AZD5991","KARPAS-620",0.018258632177842,2
"Olaparib_Venetoclax_KARPAS-620","Olaparib","Venetoclax","KARPAS-620",0.0100729201986473,1
"AZD6738_Carboplatin_KARPAS-620","AZD6738","Carboplatin","KARPAS-620",-0.0066321829971781,2
"AZD5991_Lapatinib_KARPAS-620","AZD5991","Lapatinib","KARPAS-620",0.0214140069349211,0
"AZD7648_Etoposide_KARPAS-620","AZD7648","Etoposide","KARPAS-620",0.0241496998203933,2
"AZD4320_Lapatinib_KARPAS-620","AZD4320","Lapatinib","KARPAS-620",0.0805355061121476,4
"AZD1775_SN-38_KARPAS-620","AZD1775","SN-38","KARPAS-620",0.0037441788367733,4
"5-Fluorouracil_SRA737_KARPAS-620","SRA737","5-Fluorouracil","KARPAS-620",0.0176626337064996,2
"AZD1775_SRA737_KARPAS-620","SRA737","AZD1775","KARPAS-620",0.153958352773256,1
"SCH772984_Taselisib_KARPAS-620","Taselisib","SCH772984","KARPAS-620",0.143059844570453,3
"Lapatinib_Selumetinib_KARPAS-620","Lapatinib","Selumetinib","KARPAS-620",0.0969033847258138,3
"Crizotinib_Selumetinib_KARPAS-620","Crizotinib","Selumetinib","KARPAS-620",0.100337579946546,1
"AZD4320_Gemcitabine_KARPAS-620","AZD4320","Gemcitabine","KARPAS-620",-0.0078830572679558,0
